"","V1"
"2899",10
"2900",9
"2901",3
"2902",2
"2903",2
"2904",2
"2905",10
"2906",4
"2907",2
"2908",4
"2909",6
"2911",2
"2912",4
"2913",4
"2916",6
"2917",10
"2920",2
"2923",4
"2924",6
"2925",5
"2926",2
"2927",6
"2929",2
"2930",4
"2931",2
"2932",7
"2933",4
"2934",5
"2935",4
"2936",1
"2937",4
"2938",5
"2939",3
"2940",5
"2941",2
"2942",1
"2943",4
"2945",1
"2946",1
"2947",1
"2948",5
"2949",4
"2950",1
"2951",1
"2952",4
"2953",4
"2954",1
"2955",2
"2956",1
"2957",4
"2958",2
"2959",2
"2960",1
"2961",1
"2962",2
"2963",2
"2964",4
"2965",1
"2966",2
"2967",3
"2968",3
"2969",4
"2970",4
"2971",2
"2972",4
"2973",4
"2974",2
"2975",2
"2976",2
"2978",1
"2980",1
"2981",4
"2982",4
"2983",4
"2984",1
"2985",1
"2986",4
"2987",4
"2988",4
"2989",2
"2990",2
"2991",2
"2992",4
"2993",4
"2994",2
"2995",4
"2996",6
"2997",3
"2998",9
"2999",1
"3000",1
"3001",10
"3002",10
"3004",2
"3005",2
"3006",10
"3007",10
"3008",10
"3009",8
"3010",4
"3011",4
"3012",6
"3013",2
"3014",9
"3015",10
"3016",6
"3018",7
"3019",7
"3020",3
"3021",2
"3022",1
"3023",8
"3024",9
"3025",8
"3026",8
"3027",6
"3028",2
"3029",9
"3030",10
"3031",6
"3032",8
"3033",1
"3034",2
"3035",10
"3036",2
"3037",4
"3038",8
"3039",2
"3040",6
"3041",4
"3043",4
"3044",1
"3045",6
"3046",2
"3047",10
"3048",8
"3049",2
"3050",9
"3051",2
"3052",6
"3053",4
"3054",4
"3055",2
"3056",3
"3058",4
"3059",3
"3060",7
"3061",4
"3062",9
"3063",2
"3064",7
"3065",3
"3067",2
"3068",7
"3069",7
"3070",5
"3071",7
"3072",4
"3073",10
"3074",4
"3075",8
"3076",6
"3077",6
"3078",1
"3079",3
"3080",2
"3081",4
"3082",4
"3083",8
"3084",4
"3085",10
"3086",3
"3087",4
"3088",3
"3089",4
"3090",4
"3091",6
"3092",4
"3093",1
"3094",3
"3095",4
"3096",2
"3097",10
"3098",9
"3099",2
"3100",3
"3101",7
"3102",10
"3103",9
"3104",5
"3105",7
"3106",7
"3107",5
"3108",1
"3109",3
"3110",3
"3111",1
"3112",1
"3113",6
"3114",1
"3115",8
"3116",10
"3117",3
"3118",3
"3119",2
"3120",3
"3121",2
"3122",2
"3123",6
"3124",2
"3125",5
"3126",4
"3127",3
"3128",6
"3129",1
"3130",4
"3131",7
"3132",3
"3133",3
"3134",2
"3135",2
"3136",3
"3137",2
"3138",7
"3139",8
"3140",1
"3141",9
"3142",7
"3143",4
"3144",3
"3145",4
"3146",7
"3147",2
"3148",1
"3149",5
"3150",3
"3151",7
"3152",7
"3153",7
"3154",9
"3155",1
"3156",9
"3157",1
"3158",7
"3159",6
"3160",3
"3161",5
"3162",4
"3163",5
"3164",10
"3166",7
"3167",8
"3168",6
"3169",3
"3170",1
"3171",8
"3173",3
"3174",7
"3175",5
"3176",4
"3177",6
"3178",10
"3179",1
"3180",4
"3181",6
"3182",2
"3183",7
"3184",8
"3185",4
"3186",2
"3187",6
"3188",5
"3189",10
"3190",6
"3191",5
"3192",1
"3193",1
"3194",1
"3195",6
"3196",1
"3197",6
"3199",1
"3200",1
"3201",6
"3202",1
"3204",1
"3205",5
"3206",1
"3207",3
"3208",5
"3209",1
"3210",1
"3211",1
"3212",8
"3213",4
"3214",2
"3215",5
"3216",5
"3217",2
"3218",8
"3219",8
"3220",1
"3221",3
"3222",9
"3223",1
"3224",8
"3225",2
"3226",10
"3227",8
"3228",3
"3229",4
"3230",4
"3231",6
"3232",5
"3233",6
"3234",2
"3235",10
"3236",10
"3237",10
"3238",5
"3239",1
"3240",6
"3241",3
"3242",7
"3244",1
"3245",1
"3246",9
"3247",9
"3248",6
"3249",2
"3250",3
"3251",4
"3252",5
"3253",8
"3254",9
"3256",7
"3257",2
"3258",1
"3259",3
"3260",4
"3261",3
"3262",9
"3263",6
"3268",10
"3269",3
"3270",5
"3271",7
"3272",5
"3273",3
"3275",5
"3276",9
"3277",5
"3278",5
"3279",5
"3281",5
"3282",6
"3284",5
"3285",9
"3286",2
"3287",5
"3288",7
"3289",6
"3290",3
"3291",3
"3292",10
"3293",10
"3294",3
"3295",5
"3296",2
"3298",5
"3299",5
"3300",10
"3301",3
"3302",7
"3303",4
"3304",7
"3305",7
"3306",1
"3307",1
"3308",4
"3309",6
"3310",1
"3311",4
"3314",1
"3315",8
"3316",4
"3317",8
"3318",1
"3319",7
"3320",2
"3324",10
"3325",7
"3326",2
"3327",3
"3329",7
"3330",10
"3331",7
"3332",6
"3333",7
"3334",6
"3335",5
"3336",10
"3337",6
"3339",10
"3340",7
"3341",6
"3342",5
"3343",7
"3344",5
"3345",3
"3346",2
"3347",10
"3348",7
"3349",1
"3350",10
"3351",7
"3352",5
"3353",5
"3356",7
"3357",4
"3358",7
"3359",7
"3361",9
"3362",7
"3363",10
"3364",4
"3366",7
"3367",4
"3368",4
"3369",10
"3370",5
"3371",1
"3372",7
"3373",10
"3374",1
"3375",6
"3376",1
"3377",8
"3378",3
"3379",7
"3380",10
"3381",7
"3382",8
"3383",9
"3384",5
"3385",6
"3386",10
"3388",5
"3389",7
"3390",1
"3391",10
"3392",7
"3393",6
"3394",1
"3395",9
"3396",7
"3397",6
"3398",7
"3399",5
"3400",7
"3401",7
"3402",1
"3403",8
"3404",8
"3406",7
"3407",10
"3409",4
"3410",10
"3411",7
"3412",7
"3413",8
"3415",3
"3419",5
"3420",6
"3421",7
"3422",6
"3423",4
"3424",7
"3425",7
"3426",8
"3427",8
"3428",5
"3429",4
"3430",10
"3431",5
"3432",10
"3433",8
"3434",10
"3435",4
"3436",10
"3438",6
"3440",10
"3443",8
"3444",2
"3445",10
"3447",2
"3448",1
"3450",2
"3454",5
"3456",2
"3459",8
"3463",1
"3464",4
"3465",4
"3466",2
"3468",5
"3469",4
"3470",10
"3472",1
"3473",7
"3474",4
"3475",7
"3478",4
"3480",7
"3481",4
"3482",4
"3483",4
"3485",7
"3486",4
"3487",6
"3489",10
"3490",6
"3491",7
"3492",3
"3493",5
"3494",1
"3495",7
"3498",10
"3499",8
"3500",8
"3501",7
"3502",2
"3503",1
"3504",8
"3506",4
"3507",7
"3508",8
"3509",8
"3510",2
"3511",2
"3512",5
"3513",3
"3514",8
"3515",8
"3516",2
"3517",2
"3518",8
"3519",1
"3520",3
"3522",2
"3523",7
"3525",2
"3526",6
"3527",3
"3528",2
"3530",1
"3531",2
"3533",2
"3534",2
"3535",3
"3536",2
"3537",4
"3538",5
"3539",3
"3540",2
"3541",2
"3542",2
"3544",2
"3545",9
"3546",2
"3547",2
"3548",4
"3549",3
"3550",7
"3551",5
"3552",5
"3553",2
"3554",5
"3556",2
"3557",2
"3558",6
"3559",3
"3560",7
"3561",2
"3562",2
"3563",7
"3564",1
"3565",1
"3567",10
"3571",3
"3572",10
"3573",1
"3574",1
"3575",10
"3577",4
"3579",4
"3580",4
"3581",10
"3582",4
"3583",6
"3584",10
"3585",10
"3586",3
"3587",4
"3588",10
"3589",2
"3590",10
"3591",4
"3592",7
"3593",3
"3594",4
"3595",10
"3596",5
"3597",3
"3598",3
"3599",1
"3600",10
"3601",4
"3602",10
"3605",1
"3606",10
"3607",3
"3608",10
"3610",4
"3612",1
"3613",10
"3614",10
"3615",8
"3616",4
"3617",6
"3618",2
"3620",8
"3621",4
"3622",1
"3623",7
"3625",2
"3627",4
"3628",10
"3629",6
"3630",2
"3631",1
"3632",4
"3633",10
"3634",3
"3635",10
"3636",4
"3637",7
"3638",4
"3639",10
"3640",3
"3641",4
"3642",10
"3645",10
"3646",6
"3647",8
"3648",10
"3649",2
"3650",10
"3651",4
"3652",8
"3654",8
"3655",4
"3656",10
"3657",4
"3658",8
"3659",3
"3660",7
"3661",4
"3662",3
"3663",8
"3664",8
"3665",8
"3666",8
"3667",5
"3668",10
"3669",8
"3670",4
"3671",10
"3672",10
"3673",9
"3674",2
"3675",2
"3676",1
"3677",5
"3678",7
"3679",7
"3680",8
"3681",3
"3682",10
"3683",5
"3684",7
"3685",3
"3686",3
"3687",8
"3688",6
"3689",6
"3690",5
"3692",1
"3693",2
"3694",10
"3695",2
"3696",3
"3698",3
"3699",8
"3700",6
"3702",8
"3703",10
"3704",1
"3706",7
"3707",10
"3708",10
"3709",8
"3710",6
"3711",10
"3712",7
"3713",3
"3714",4
"3715",8
"3716",6
"3717",3
"3718",1
"3719",3
"3720",8
"3722",4
"3723",7
"3724",7
"3725",7
"3726",7
"3727",1
"3728",1
"3729",3
"3730",3
"3731",2
"3732",3
"3733",7
"3734",10
"3735",10
"3736",8
"3737",7
"3739",6
"3740",7
"3742",8
"3743",3
"3745",8
"3746",3
"3747",10
"3748",3
"3749",7
"3750",3
"3751",5
"3752",2
"3753",3
"3754",1
"3755",1
"3756",3
"3757",1
"3758",10
"3759",7
"3760",8
"3761",7
"3762",8
"3763",3
"3764",3
"3765",1
"3766",10
"3767",8
"3768",7
"3769",10
"3770",4
"3771",3
"3772",3
"3773",2
"3774",5
"3775",3
"3776",10
"3777",4
"3778",5
"3779",7
"3780",6
"3781",4
"3782",5
"3783",3
"3784",4
"3785",10
"3786",3
"3787",7
"3788",6
"3789",7
"3790",10
"3791",2
"3792",5
"3793",10
"3794",10
"3795",5
"3796",3
"3797",7
"3798",10
"3799",7
"3800",10
"3801",7
"3802",7
"3803",5
"3804",9
"3805",3
"3809",5
"3810",2
"3811",4
"3812",5
"3814",5
"3816",2
"3817",3
"3818",5
"3819",2
"3821",4
"3823",1
"3824",1
"3825",2
"3828",5
"3829",5
"3830",5
"3832",5
"3833",2
"3834",5
"3835",5
"3836",2
"3837",8
"3838",3
"3840",9
"3841",2
"3844",3
"3845",1
"3846",9
"3849",7
"3851",2
"3852",8
"3853",3
"3854",9
"3855",8
"3856",8
"3858",3
"3859",3
"3863",3
"3864",4
"3865",9
"3866",8
"3867",7
"3868",7
"3869",4
"3871",2
"3872",2
"3874",2
"3876",5
"3879",2
"3880",3
"3881",2
"3882",3
"3883",9
"3884",1
"3885",4
"3886",4
"3887",4
"3889",2
"3891",1
"3892",2
"3893",1
"3894",2
"3896",1
"3897",1
"3898",3
"3899",4
"3900",2
"3901",1
"3902",3
"3903",7
"3904",1
"3905",2
"3907",8
"3908",4
"3910",8
"3911",1
"3912",4
"3913",8
"3915",2
"3916",4
"3918",3
"3919",4
"3920",10
"3923",8
"3924",5
"3925",1
"3931",1
"3943",2
"3944",4
"3945",7
"3952",5
"3954",5
"3959",2
"3962",8
"3967",4
"3971",10
"3974",8
"3975",5
"3977",7
"3978",3
"3983",10
"3989",1
"3990",1
"3991",1
"3992",1
"3993",1
"3994",1
"3995",1
"3996",1
"3997",1
"3998",1
"3999",1
"4000",1
"4001",1
"4002",1
"4003",1
"4004",1
"4005",1
"4006",1
"4007",5
"4008",1
"4009",1
"4010",1
"4011",1
"4012",1
"4013",1
"4014",1
"4015",1
"4016",6
"4017",8
"4019",1
"4020",1
"4021",1
"4022",1
"4023",1
"4024",1
"4025",2
"4026",5
"4027",5
"4028",5
"4030",1
"4031",1
"4032",1
"4033",4
"4035",1
"4036",1
"4037",9
"4038",1
"4039",1
"4040",1
"4041",4
"4042",1
"4043",2
"4044",5
"4045",1
"4046",5
"4047",2
"4048",9
"4049",8
"4050",2
"4051",1
"4052",1
"4053",1
"4054",4
"4055",2
"4056",1
"4057",4
"4058",1
"4059",1
"4060",1
"4061",1
"4062",1
"4063",3
"4064",2
"4065",6
"4066",7
"4068",2
"4069",6
"4070",4
"4071",7
"4072",1
"4074",2
"4075",2
"4077",3
"4078",6
"4080",7
"4081",9
"4082",6
"4083",1
"4084",6
"4086",7
"4087",3
"4088",6
"4089",9
"4090",3
"4091",5
"4093",5
"4094",4
"4095",7
"4096",5
"4097",9
"4099",6
"4101",6
"4102",7
"4103",6
"4104",7
"4105",6
"4106",7
"4107",2
"4108",7
"4109",3
"4110",7
"4112",2
"4113",3
"4114",3
"4115",2
"4116",3
"4118",6
"4119",7
"4121",3
"4122",7
"4123",7
"4124",9
"4125",6
"4127",7
"4129",7
"4131",3
"4132",2
"4133",6
"4134",1
"4135",9
"4136",7
"4137",2
"4139",4
"4140",3
"4141",3
"4142",7
"4144",4
"4145",1
"4146",7
"4148",4
"4149",3
"4151",7
"4152",7
"4153",9
"4154",6
"4155",7
"4156",1
"4157",1
"4158",1
"4159",7
"4160",7
"4161",7
"4162",1
"4163",1
"4164",1
"4165",5
"4166",5
"4167",5
"4168",4
"4169",4
"4170",4
"4171",1
"4172",1
"4173",1
"4174",5
"4175",5
"4176",5
"4177",5
"4178",5
"4179",5
"4180",1
"4181",2
"4182",1
"4186",1
"4187",1
"4188",1
"4189",6
"4190",6
"4191",6
"4192",1
"4193",1
"4194",1
"4198",1
"4199",1
"4200",1
"4201",1
"4202",1
"4203",1
"4207",1
"4208",1
"4209",1
"4210",6
"4211",6
"4212",6
"4213",1
"4214",1
"4215",1
"4216",1
"4217",1
"4218",2
"4219",5
"4220",2
"4221",9
"4222",9
"4223",4
"4224",9
"4225",2
"4226",6
"4227",3
"4229",1
"4230",8
"4231",4
"4232",1
"4233",6
"4234",1
"4235",4
"4236",8
"4237",1
"4238",5
"4239",2
"4240",5
"4241",8
"4242",6
"4243",1
"4244",5
"4245",1
"4246",2
"4247",9
"4248",6
"4249",5
"4250",1
"4251",5
"4252",6
"4253",1
"4254",6
"4255",2
"4256",1
"4257",1
"4258",1
"4259",1
"4260",1
"4261",2
"4262",1
"4263",1
"4264",1
"4265",1
"4266",6
"4267",3
"4268",6
"4269",1
"4270",2
"4271",1
"4272",1
"4273",1
"4274",1
"4275",1
"4276",1
"4277",1
"4278",1
"4279",1
"4280",1
"4281",5
"4282",1
"4283",1
"4284",2
"4285",1
"4286",1
"4287",1
"4288",1
"4289",1
"4290",1
"4291",2
"4292",6
"4293",1
"4294",1
"4295",9
"4296",1
"4297",8
"4298",10
"4299",4
"4300",10
"4301",4
"4302",10
"4303",7
"4304",10
"4305",4
"4306",8
"4307",10
"4308",3
"4309",10
"4310",4
"4311",10
"4312",8
"4313",10
"4314",1
"4315",5
"4316",4
"4317",8
"4318",8
"4319",7
"4320",7
"4321",3
"4322",5
"4323",8
"4324",10
"4325",6
"4326",2
"4327",4
"4328",8
"4329",3
"4330",7
"4331",7
"4332",2
"4333",8
"4334",4
"4335",2
"4336",8
"4337",6
"4339",7
"4340",2
"4341",2
"4342",3
"4343",5
"4344",8
"4345",8
"4346",7
"4347",4
"4348",8
"4349",8
"4350",4
"4351",10
"4352",8
"4353",10
"4354",10
"4355",8
"4356",8
"4357",8
"4358",10
"4359",8
"4360",8
"4361",8
"4362",8
"4363",10
"4364",4
"4365",10
"4367",10
"4369",8
"4371",2
"4372",1
"4373",10
"4374",5
"4375",10
"4378",10
"4379",8
"4380",8
"4382",1
"4383",8
"4384",1
"4385",4
"4386",10
"4387",1
"4388",10
"4390",10
"4391",4
"4392",1
"4393",10
"4396",1
"4397",10
"4398",1
"4399",10
"4400",8
"4401",1
"4402",10
"4403",1
"4404",5
"4406",5
"4407",8
"4410",10
"4412",1
"4413",10
"4415",1
"4416",10
"4417",3
"4418",10
"4419",10
"4420",1
"4421",8
"4422",10
"4425",1
"4426",10
"4427",10
"4428",4
"4429",1
"4430",10
"4431",3
"4432",10
"4434",1
"4435",10
"4437",2
"4440",4
"4441",4
"4442",7
"4443",7
"4444",4
"4445",7
"4446",10
"4447",10
"4448",4
"4449",8
"4450",10
"4451",4
"4452",3
"4453",2
"4455",10
"4456",3
"4457",8
"4458",9
"4459",5
"4460",8
"4461",7
"4462",3
"4463",8
"4464",4
"4465",5
"4467",7
"4468",4
"4469",5
"4471",2
"4472",7
"4473",2
"4474",7
"4475",7
"4477",5
"4478",5
"4479",8
"4480",5
"4482",3
"4483",2
"4484",1
"4485",5
"4486",5
"4487",1
"4488",8
"4489",8
"4490",10
"4491",4
"4492",2
"4493",8
"4494",10
"4496",8
"4498",8
"4499",8
"4501",8
"4502",8
"4503",2
"4505",8
"4506",2
"4507",1
"4508",4
"4509",8
"4510",1
"4512",6
"4513",4
"4514",1
"4515",3
"4516",7
"4517",8
"4518",6
"4519",4
"4520",4
"4521",4
"4523",10
"4525",2
"4526",4
"4527",9
"4528",8
"4529",6
"4530",2
"4531",8
"4532",3
"4533",9
"4534",8
"4535",2
"4536",2
"4537",1
"4538",5
"4539",8
"4540",1
"4541",9
"4543",6
"4544",1
"4545",6
"4547",8
"4548",2
"4549",6
"4550",8
"4551",5
"4552",10
"4553",2
"4554",8
"4556",4
"4557",6
"4559",1
"4560",2
"4561",8
"4562",8
"4563",8
"4564",7
"4565",1
"4566",10
"4567",1
"4568",6
"4569",1
"4570",6
"4571",7
"4572",10
"4573",6
"4574",2
"4575",1
"4576",2
"4577",5
"4578",3
"4579",9
"4580",2
"4581",2
"4582",3
"4583",8
"4584",7
"4585",1
"4587",2
"4588",3
"4589",8
"4590",1
"4591",8
"4592",8
"4593",4
"4594",4
"4595",2
"4596",3
"4597",1
"4598",3
"4599",8
"4600",1
"4601",5
"4602",1
"4603",10
"4604",5
"4605",1
"4606",1
"4607",1
"4608",3
"4609",1
"4610",1
"4611",1
"4612",1
"4613",2
"4614",1
"4615",1
"4616",1
"4617",5
"4618",1
"4619",1
"4620",1
"4621",1
"4622",1
"4623",1
"4624",1
"4625",1
"4626",1
"4627",7
"4628",1
"4629",1
"4630",1
"4631",1
"4632",4
"4633",1
"4634",1
"4635",1
"4636",1
"4637",8
"4638",1
"4639",1
"4640",1
"4641",4
"4642",1
"4643",1
"4644",1
"4645",1
"4646",1
"4647",8
"4648",1
"4649",1
"4650",9
"4651",1
"4652",1
"4653",2
"4654",3
"4655",5
"4656",2
"4657",2
"4658",3
"4660",4
"4661",9
"4662",8
"4663",4
"4664",8
"4665",8
"4666",8
"4669",2
"4670",2
"4671",3
"4673",2
"4674",8
"4675",8
"4676",8
"4677",4
"4678",4
"4679",6
"4680",1
"4681",8
"4682",5
"4683",6
"4684",1
"4685",1
"4686",6
"4688",3
"4691",3
"4692",2
"4693",9
"4694",6
"4695",3
"4696",3
"4698",3
"4699",3
"4700",2
"4701",9
"4705",5
"4708",9
"4709",9
"4715",2
"4718",9
"4720",7
"4722",3
"4724",5
"4725",9
"4726",8
"4727",8
"4728",8
"4729",6
"4730",10
"4731",6
"4732",5
"4733",4
"4734",1
"4735",6
"4736",3
"4737",10
"4738",9
"4739",3
"4742",4
"4743",8
"4744",4
"4745",6
"4746",8
"4749",5
"4750",10
"4751",4
"4752",7
"4754",8
"4755",10
"4756",8
"4757",4
"4761",8
"4762",10
"4763",4
"4764",4
"4765",10
"4766",5
"4767",7
"4768",7
"4770",3
"4772",3
"4773",5
"4774",3
"4775",3
"4777",7
"4778",3
"4780",2
"4781",3
"4782",2
"4785",8
"4786",6
"4788",9
"4792",4
"4794",2
"4795",8
"4796",2
"4797",9
"4798",3
"4799",6
"4800",8
"4802",9
"4803",8
"4805",1
"4806",8
"4807",5
"4808",5
"4809",3
"4812",9
"4813",2
"4814",5
"4815",2
"4816",1
"4817",5
"4818",8
"4819",6
"4820",7
"4821",6
"4823",1
"4824",6
"4825",9
"4828",3
"4829",3
"4830",3
"4831",9
"4832",2
"4833",1
"4834",3
"4835",6
"4836",10
"4837",7
"4838",2
"4839",9
"4840",1
"4841",1
"4842",3
"4843",8
"4844",3
"4845",4
"4846",2
"4847",5
"4848",6
"4849",2
"4850",8
"4851",2
"4852",2
"4854",1
"4855",2
"4856",3
"4857",2
"4858",1
"4859",8
"4860",2
"4862",5
"4863",9
"4864",3
"4865",7
"4866",5
"4867",5
"4868",6
"4869",7
"4870",7
"4872",1
"4874",5
"4875",2
"4876",2
"4877",2
"4878",6
"4879",1
"4880",9
"4881",1
"4882",1
"4884",4
"4885",1
"4886",9
"4887",2
"4888",5
"4889",1
"4890",2
"4891",6
"4892",1
"4893",5
"4894",6
"4895",1
"4896",5
"4897",5
"4898",1
"4899",2
"4900",2
"4901",1
"4902",9
"4903",6
"4904",1
"4905",1
"4906",6
"4907",7
"4908",1
"4909",1
"4910",1
"4911",2
"4912",1
"4913",1
"4914",1
"4915",1
"4916",9
"4917",1
"4918",2
"4919",1
"4920",1
"4921",1
"4922",1
"4923",6
"4924",1
"4925",2
"4926",2
"4927",1
"4928",1
"4929",6
"4930",6
"4931",2
"4932",1
"4933",1
"4934",1
"4935",1
"4936",1
"4937",1
"4938",3
"4939",1
"4940",1
"4941",1
"4942",5
"4943",1
"4944",1
"4945",2
"4946",1
"4947",1
"4948",6
"4949",4
"4950",10
"4951",9
"4952",5
"4953",8
"4954",1
"4955",10
"4956",6
"4957",2
"4958",10
"4959",2
"4960",3
"4961",9
"4962",10
"4963",4
"4965",7
"4966",4
"4967",1
"4968",6
"4970",9
"4971",8
"4973",10
"4974",7
"4975",7
"4976",4
"4978",7
"4979",8
"4980",6
"4981",7
"4982",5
"4984",1
"4985",2
"4986",5
"4987",5
"4988",6
"4989",8
"4990",2
"4991",7
"4992",6
"4993",6
"4994",3
"4996",9
"4997",5
"4999",8
"5002",3
"5003",2
"5004",10
"5005",2
"5006",2
"5007",8
"5009",4
"5010",7
"5013",3
"5014",6
"5015",8
"5016",6
"5017",10
"5018",7
"5019",6
"5020",1
"5022",2
"5026",9
"5027",8
"5028",5
"5029",4
"5030",7
"5031",7
"5032",3
"5033",3
"5034",9
"5035",4
"5036",10
"5037",6
"5039",3
"5040",2
"5041",10
"5042",7
"5044",2
"5045",4
"5046",3
"5047",2
"5048",4
"5049",9
"5050",2
"5051",6
"5052",4
"5053",2
"5055",9
"5056",9
"5057",4
"5058",9
"5061",3
"5063",5
"5065",9
"5066",5
"5068",4
"5069",3
"5070",7
"5071",9
"5072",5
"5073",6
"5074",6
"5075",3
"5076",7
"5077",1
"5078",1
"5079",4
"5081",6
"5082",2
"5083",8
"5084",6
"5085",6
"5087",3
"5088",7
"5090",3
"5091",3
"5093",3
"5094",7
"5095",9
"5096",3
"5097",10
"5098",1
"5100",5
"5101",3
"5102",4
"5103",1
"5104",10
"5105",5
"5106",3
"5107",10
"5108",6
"5109",7
"5110",8
"5113",3
"5114",2
"5115",3
"5119",7
"5120",4
"5121",3
"5122",1
"5123",5
"5124",5
"5125",2
"5126",3
"5130",8
"5131",3
"5132",5
"5133",7
"5134",4
"5135",6
"5137",3
"5138",3
"5139",7
"5140",4
"5141",4
"5143",8
"5144",4
"5145",9
"5147",10
"5148",7
"5149",8
"5150",9
"5151",5
"5153",6
"5154",4
"5156",4
"5157",2
"5158",10
"5159",7
"5160",2
"5161",9
"5163",10
"5164",7
"5165",3
"5166",2
"5167",1
"5168",9
"5169",2
"5170",3
"5171",7
"5172",2
"5173",4
"5174",1
"5175",6
"5176",6
"5177",7
"5178",6
"5179",1
"5181",6
"5182",7
"5183",1
"5184",2
"5185",2
"5186",6
"5188",2
"5189",1
"5190",6
"5193",6
"5195",2
"5196",7
"5197",2
"5198",1
"5199",6
"5200",9
"5201",3
"5203",9
"5204",2
"5205",4
"5206",2
"5207",10
"5208",6
"5210",7
"5211",2
"5212",1
"5213",1
"5214",1
"5215",2
"5216",5
"5217",3
"5218",4
"5219",8
"5220",9
"5221",9
"5223",2
"5224",2
"5225",3
"5226",2
"5227",2
"5228",3
"5229",2
"5230",2
"5231",1
"5232",3
"5235",9
"5236",1
"5237",6
"5238",1
"5239",6
"5240",1
"5241",1
"5242",1
"5243",2
"5244",1
"5245",7
"5246",1
"5249",2
"5250",1
"5251",1
"5252",1
"5253",6
"5254",1
"5255",1
"5256",1
"5257",1
"5258",9
"5259",1
"5260",2
"5261",9
"5262",1
"5263",1
"5264",1
"5265",1
"5266",1
"5267",1
"5268",1
"5269",1
"5270",1
"5271",1
"5272",1
"5274",1
"5276",1
"5277",1
"5278",1
"5279",3
"5280",1
"5281",2
"5282",6
"5283",1
"5284",5
"5285",1
"5286",1
"5287",1
"5288",1
"5289",2
"5290",1
"5291",1
"5292",6
"5293",9
"5294",1
"5295",1
"5296",1
"5297",1
"5298",2
"5299",1
"5300",6
"5301",1
"5302",1
"5303",1
"5304",2
"5305",6
"5306",9
"5307",1
"5308",9
"5309",6
"5310",1
"5311",1
"5312",5
"5313",1
"5314",9
"5315",10
"5316",8
"5317",10
"5318",3
"5319",8
"5320",10
"5321",1
"5323",1
"5324",10
"5325",2
"5326",1
"5327",1
"5328",2
"5329",8
"5330",1
"5331",6
"5332",3
"5333",5
"5334",1
"5335",2
"5336",10
"5337",5
"5338",2
"5339",2
"5340",1
"5341",5
"5342",4
"5343",1
"5344",10
"5345",1
"5346",4
"5347",2
"5348",5
"5349",2
"5350",5
"5351",1
"5352",1
"5353",1
"5354",1
"5355",2
"5356",1
"5357",5
"5358",1
"5359",1
"5360",1
"5361",10
"5362",10
"5363",5
"5364",2
"5365",1
"5366",9
"5367",5
"5368",10
"5369",10
"5370",10
"5371",1
"5372",6
"5373",1
"5374",2
"5375",8
"5376",1
"5377",3
"5379",5
"5381",5
"5383",10
"5384",3
"5386",7
"5387",6
"5388",7
"5389",10
"5390",3
"5391",8
"5393",7
"5394",10
"5395",4
"5396",5
"5398",5
"5399",10
"5400",10
"5402",10
"5404",6
"5405",3
"5406",7
"5407",1
"5408",10
"5409",8
"5410",10
"5411",6
"5412",5
"5413",5
"5414",10
"5415",5
"5416",1
"5417",3
"5418",4
"5419",7
"5420",10
"5421",10
"5422",4
"5424",1
"5427",10
"5428",4
"5429",10
"5430",8
"5432",5
"5433",4
"5434",4
"5435",10
"5436",9
"5437",9
"5438",2
"5439",3
"5440",9
"5441",3
"5442",5
"5443",9
"5444",1
"5445",2
"5447",7
"5448",7
"5449",6
"5450",1
"5451",9
"5452",9
"5453",2
"5455",10
"5456",2
"5457",2
"5458",1
"5459",5
"5460",9
"5461",4
"5462",9
"5463",2
"5464",2
"5465",2
"5466",9
"5467",7
"5468",1
"5469",3
"5470",4
"5472",3
"5473",9
"5474",2
"5475",7
"5476",4
"5479",5
"5480",8
"5481",9
"5483",4
"5484",4
"5485",6
"5486",6
"5487",8
"5488",8
"5489",7
"5490",8
"5491",9
"5492",9
"5493",5
"5494",6
"5496",1
"5497",6
"5498",7
"5499",1
"5500",5
"5501",1
"5502",1
"5503",1
"5504",5
"5505",1
"5506",1
"5507",2
"5508",3
"5509",1
"5510",2
"5511",1
"5512",6
"5513",2
"5514",1
"5515",2
"5517",1
"5518",5
"5519",1
"5520",1
"5521",1
"5522",1
"5523",9
"5524",6
"5525",1
"5526",1
"5527",7
"5528",1
"5529",1
"5530",1
"5531",2
"5532",1
"5533",1
"5534",1
"5535",6
"5536",1
"5537",1
"5538",1
"5539",1
"5540",1
"5541",1
"5542",1
"5543",1
"5544",1
"5545",4
"5546",1
"5547",1
"5548",1
"5549",6
"5550",6
"5551",9
"5552",1
"5553",2
"5554",6
"5555",9
"5556",9
"5557",6
"5558",2
"5559",6
"5560",9
"5561",2
"5562",1
"5563",2
"5564",6
"5565",5
"5566",5
"5567",5
"5568",1
"5569",1
"5570",1
"5571",1
"5572",1
"5573",1
"5574",1
"5575",1
"5576",1
"5577",1
"5578",2
"5579",9
"5580",1
"5581",2
"5582",1
"5583",1
"5584",2
"5585",5
"5586",1
"5587",1
"5588",2
"5589",1
"5590",2
"5591",5
"5592",1
"5593",1
"5594",1
"5595",5
"5596",1
"5597",2
"5598",2
"5599",2
"5600",5
"5602",4
"5603",1
"5604",1
"5605",8
"5606",3
"5607",2
"5608",9
"5609",1
"5610",1
"5611",1
"5612",1
"5613",1
"5614",2
"5615",9
"5616",5
"5617",2
